link_id,requested_route_id,requested_route_name,corridor_name,direction_label,startNodeNm,endNodeNm,linkLength,start_lon,start_lat,end_lon,end_lat
2060185200,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,화랑지하차도,판교IC앞사거리,163.51,127.10417020191353,37.39314978246868,127.10558987538141,37.39409108860369
2060185300,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,화랑공원삼거리,판교IC앞사거리,232.57,127.10683117107264,37.39624065971509,127.10564049676044,37.39438925928449
2060186500,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,판교IC앞사거리,화랑지하차도,148.64,127.10539855238645,37.39419568831243,127.10409370566555,37.39335343378073
2060200300,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,백현고가도로,백현고가도로,460.59,127.10235687356058,37.37963357958015,127.10257883195415,37.38377458235094
2060200400,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,백현고가도로,백현고가도로,461.27,127.10242088400972,37.38378171171288,127.10220865493429,37.37963479084651
2060200500,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,백현1교차로,백현고가도로,211.3,127.1021189842207,37.38152873279576,127.10220865493429,37.37963479084651
2060200600,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,백현고가도로,백현1교차로,205.27,127.10235687356058,37.37963357958015,127.10240877100016,37.38147653732544
2060201300,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,판교파출소삼거리,화랑지하차도,425.38,127.10166238481273,37.388467233079,127.10270617882203,37.39209583635571
2060201400,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,화랑지하차도,판교파출소삼거리,436.01,127.102512502517,37.4054986572011,127.1052623358751,37.402358209510524
2060206400,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,매송사거리,동판교로사거리,296.95,127.12012111649219,37.39157355125323,127.11687051955434,37.39197019858001
2060206500,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,동판교로사거리,매송사거리,292.96,127.11687039466393,37.391818765359126,127.1200828293793,37.39144226217358
2060330600,1010000011,경부고속도로,gyeongbu_pangyo_seoul,southbound,판교동560-12,판교IC남측,388.68,127.1012147658188,37.39159255113681,127.10165984941,37.39111289214914
2060358000,1010000011,경부고속도로,gyeongbu_pangyo_seoul,southbound,화랑지하차도,판교동560-12,312.17,127.1039783036206,37.39328403870432,127.1012147658188,37.39159255113681
2060358100,1020000651,분당수서로,bundangsuseo_south_section,northbound,성남시분당구-용인시수,구미동197-14,739.1,127.1039634172415,37.338459087279,127.10399654846748,37.34511841391448
2060358200,1020000651,분당수서로,bundangsuseo_south_section,southbound,구미동197-14,성남시분당구-용인시수,738.68,127.10381827558228,37.34511506067519,127.1038280039455,37.338459723777476
2060358300,1010000011,경부고속도로,gyeongbu_pangyo_south,northbound,성남시분당구-용인시수,서울TG,401.56,127.10356709757743,37.3394976078618,127.10352529573368,37.3431156598618
2060358400,1010000011,경부고속도로,gyeongbu_pangyo_seoul,southbound,서울TG,성남시분당구-용인시수,797.24,127.10318939225584,37.36466377270125,127.10321459968858,37.357480469876286
2440217100,1020000651,분당수서로,bundangsuseo_south_section,northbound,삼성르노자동차삼거리,풍덕천제2고가교북측,433.95,127.10489209983312,37.321796426308445,127.10409049368047,37.32558553555121
2440217200,1020000651,분당수서로,bundangsuseo_south_section,southbound,풍덕천제2고가교북측,삼성르노자동차삼거리,434.37,127.10395530686986,37.325589857737185,127.10476375952797,37.32179687603449
2450088800,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,풍덕천사거리,풍덕천보도육교삼거리,254.75,127.10313481418926,37.32430401439808,127.10295969446707,37.32658835349687
2450088900,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,풍덕천보도육교삼거리,풍덕천사거리,263.9,127.10282657086701,37.32658740855121,127.10286850613838,37.324221597035326
2450093100,1020000651,분당수서로,bundangsuseo_south_section,northbound,풍덕천제2고가교북측,죽전지하차도,512.89,127.10409049368047,37.32558553555121,127.10402094541926,37.33020453135302
2450093200,1020000651,분당수서로,bundangsuseo_south_section,southbound,죽전지하차도,풍덕천제2고가교북측,512.83,127.10388562516123,37.33020827387466,127.10395530686986,37.325589857737185
2450096400,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,풍덕천보도육교삼거리,풍덕천동869,176.09,127.10295749707433,37.3266979871291,127.10291131469198,37.328284221038146
2450096500,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,풍덕천동869,풍덕천보도육교삼거리,110.2,127.10279323021962,37.3276881837219,127.10282212224828,37.32669547358207
2450099600,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,풍덕천동869,풍덕천동831,173.86,127.10279165684221,37.327742243353086,127.10274615404019,37.32930564741736
2450099700,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,풍덕천동831,풍덕천동869,161.56,127.10274772778374,37.32925157754851,127.10279008346482,37.327796302984275
2450104800,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,풍덕천동831,훼미리주유소삼거리,175.01,127.10274615404019,37.32930564741736,127.1027695429376,37.3308836368398
2450104900,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,훼미리주유소삼거리,풍덕천동831,43.29,127.10270291868842,37.33082912381554,127.102713809147,37.330439122216006
2450106800,1020000651,분당수서로,bundangsuseo_south_section,northbound,죽전지하차도,죽전지하차도,663.31,127.10402094541926,37.33020453135302,127.1039466001848,37.336178487185315
2450106900,1020000651,분당수서로,bundangsuseo_south_section,southbound,죽전지하차도,죽전지하차도,662.97,127.10381118960547,37.336179123763785,127.10388562516123,37.33020827387466
2450109000,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,훼미리주유소삼거리,KT수지지사앞삼거리,244.5,127.10283618118483,37.33093663975276,127.1028599322302,37.333139522396344
2450109100,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,KT수지지사앞삼거리,훼미리주유소삼거리,244.29,127.10272452829946,37.33313822764401,127.1027007794437,37.33093725214031
2450116800,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,KT수지지사앞삼거리,조달청품질관리단앞삼,316.4,127.1028582397602,37.33324776253609,127.10281408019871,37.336098384973326
2450116900,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,조달청품질관리단앞삼,KT수지지사앞삼거리,316.73,127.10267868036644,37.336099976120096,127.10272283325554,37.33324635489027
2450124000,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,조달청품질관리단앞삼,만당주유소삼거리,311.6,127.10281451706925,37.336209073620324,127.1027817456281,37.33901652571225
2450124100,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,만당주유소삼거리,조달청품질관리단앞삼,311.6,127.10264634042379,37.33901562022378,127.10267911159298,37.33620811604934
2450124200,1020000651,분당수서로,bundangsuseo_south_section,northbound,죽전지하차도,성남시분당구-용인시수,253.11,127.1039466001848,37.336178487185315,127.1039634172415,37.338459087279
2450124300,1020000651,분당수서로,bundangsuseo_south_section,southbound,성남시분당구-용인시수,죽전지하차도,253.11,127.1038280039455,37.338459723777476,127.10381118960547,37.336179123763785
2450127600,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,만당주유소삼거리,성남시분당구-용인시수,95.3,127.10278049434879,37.339123898915055,127.10276911086147,37.3399825047849
2450127700,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,성남시분당구-용인시수,만당주유소삼거리,95.18,127.10263371210196,37.33998032974182,127.1026466421584,37.33912276749667
